UserID,Item,Rating,App,Data,Ease,Class,Semester,Lockdown
1031,21,5,5,4,4,DA,Fall,PRE
1031,31,5,5,5,4,DA,Fall,PRE
1031,56,5,5,4,4,DA,Fall,PRE
1031,24,2,1,3,2,DA,Fall,PRE
1031,38,2,1,2,2,DA,Fall,PRE
1031,68,2,1,3,2,DA,Fall,PRE
1428,26,5,5,5,4,DA,Fall,PRE
1428,24,2,3,3,2,DA,Fall,PRE
1428,28,1,1,3,2,DA,Fall,PRE
1428,51,3,2,3,1,DA,Fall,PRE
1428,49,5,5,5,5,DA,Fall,PRE
1428,66,5,5,5,5,DA,Fall,PRE
1428,70,5,5,5,5,DA,Fall,PRE
1428,21,2,2,2,2,DA,Fall,PRE
1428,25,1,1,1,1,DA,Fall,PRE
1428,30,1,2,1,1,DA,Fall,PRE
1012,21,4,4,4,4,DA,Fall,PRE
1012,25,5,4,5,4,DA,Fall,PRE
1012,28,4,4,5,4,DA,Fall,PRE
1012,34,5,4,4,4,DA,Fall,PRE
1012,49,4,4,4,4,DA,Fall,PRE
1012,70,5,4,4,4,DA,Fall,PRE
1012,22,2,2,2,2,DA,Fall,PRE
1012,44,1,2,1,2,DA,Fall,PRE
1012,53,2,2,2,2,DA,Fall,PRE
1012,63,2,2,2,2,DA,Fall,PRE
1447,21,4,4,4,4,DA,Fall,PRE
1447,25,4,4,4,4,DA,Fall,PRE
1447,28,4,4,4,3,DA,Fall,PRE
1447,32,4,4,4,5,DA,Fall,PRE
1447,40,4,4,4,5,DA,Fall,PRE
1447,49,4,4,4,5,DA,Fall,PRE
1447,41,3,3,3,3,DA,Fall,PRE
1447,51,3,3,3,3,DA,Fall,PRE
1447,59,3,3,3,3,DA,Fall,PRE
1016,21,5,4,4,4,DA,Spring,PRE
1016,27,4,4,5,5,DA,Spring,PRE
1016,63,5,5,4,5,DA,Spring,PRE
1016,31,2,2,3,2,DA,Spring,PRE
1016,36,1,2,2,2,DA,Spring,PRE
1016,58,1,2,2,2,DA,Spring,PRE
1408,30,4,5,4,4,DA,Spring,PRE
1408,32,4,4,3,3,DA,Spring,PRE
1408,40,4,4,3,3,DA,Spring,PRE
1408,49,4,5,3,4,DA,Spring,PRE
1408,22,3,3,2,3,DA,Spring,PRE
1408,27,3,3,2,3,DA,Spring,PRE
1408,37,3,3,2,3,DA,Spring,PRE
1408,68,3,3,2,3,DA,Spring,PRE
1408,70,3,3,2,3,DA,Spring,PRE
1059,32,5,4,4,5,DA,Spring,PRE
1059,40,4,3,4,4,DA,Spring,PRE
1059,57,3,3,3,3,DA,Spring,PRE
1059,58,4,4,4,4,DA,Spring,PRE
1059,63,4,4,3,3,DA,Spring,PRE
1059,67,3,3,3,3,DA,Spring,PRE
1059,31,1,1,2,1,DA,Spring,PRE
1059,50,1,1,1,1,DA,Spring,PRE
1059,70,1,1,2,1,DA,Spring,PRE
1438,25,4,4,4,4,DA,Spring,PRE
1438,49,4,4,4,4,DA,Spring,PRE
1438,59,4,4,4,4,DA,Spring,PRE
1121,21,4,5,5,5,DA,Spring,PRE
1121,22,5,4,5,4,DA,Spring,PRE
1121,23,4,5,5,5,DA,Spring,PRE
1121,30,5,5,5,5,DA,Spring,PRE
1121,32,5,5,5,5,DA,Spring,PRE
1121,34,4,5,5,4,DA,Spring,PRE
1121,38,5,5,5,4,DA,Spring,PRE
1121,40,5,5,5,4,DA,Spring,PRE
1121,41,4,4,5,4,DA,Spring,PRE
1121,46,5,5,5,5,DA,Spring,PRE
1121,49,5,5,5,4,DA,Spring,PRE
1121,69,5,4,5,4,DA,Spring,PRE
1121,24,1,1,2,2,DA,Spring,PRE
1121,44,2,2,2,2,DA,Spring,PRE
1121,64,1,1,2,3,DA,Spring,PRE
1121,68,2,2,2,2,DA,Spring,PRE
1052,21,3,4,5,3,DA,Spring,PRE
1052,25,4,5,5,5,DA,Spring,PRE
1052,33,5,3,5,4,DA,Spring,PRE
1052,22,2,2,2,2,DA,Spring,PRE
1052,23,2,2,2,2,DA,Spring,PRE
1052,26,2,2,2,2,DA,Spring,PRE
1461,21,5,5,3,3,DA,Spring,PRE
1461,37,4,4,4,4,DA,Spring,PRE
1461,65,4,5,4,4,DA,Spring,PRE
1461,38,2,2,3,3,DA,Spring,PRE
1461,64,2,2,2,3,DA,Spring,PRE
1461,68,2,2,3,3,DA,Spring,PRE
1342,21,4,4,4,4,DA,Spring,PRE
1342,30,5,5,4,5,DA,Spring,PRE
1342,32,4,4,3,4,DA,Spring,PRE
1342,65,4,4,3,4,DA,Spring,PRE
1342,70,5,5,4,5,DA,Spring,PRE
1342,25,1,2,1,2,DA,Spring,PRE
1342,53,2,2,1,2,DA,Spring,PRE
1342,63,3,2,1,2,DA,Spring,PRE
1472,21,4,4,4,5,DA,Spring,PRE
1472,23,4,3,3,3,DA,Spring,PRE
1472,30,3,3,3,3,DA,Spring,PRE
1472,32,5,4,4,4,DA,Spring,PRE
1472,38,5,5,5,5,DA,Spring,PRE
1472,40,5,5,5,5,DA,Spring,PRE
1472,56,4,4,3,3,DA,Spring,PRE
1472,63,3,4,3,3,DA,Spring,PRE
1472,66,4,4,4,4,DA,Spring,PRE
1472,67,4,4,4,4,DA,Spring,PRE
1472,24,2,1,1,3,DA,Spring,PRE
1472,36,2,3,2,3,DA,Spring,PRE
1472,44,3,3,3,3,DA,Spring,PRE
1141,21,5,5,5,5,DA,Spring,PRE
1141,40,5,5,5,5,DA,Spring,PRE
1141,62,5,5,5,5,DA,Spring,PRE
1141,23,3,3,2,2,DA,Spring,PRE
1141,38,2,2,2,3,DA,Spring,PRE
1141,57,3,2,3,2,DA,Spring,PRE
1084,25,4,5,5,4,DA,Spring,PRE
1084,30,4,5,4,4,DA,Spring,PRE
1084,41,5,5,5,4,DA,Spring,PRE
1084,38,1,1,3,2,DA,Spring,PRE
1084,51,2,1,2,1,DA,Spring,PRE
1084,68,1,1,3,1,DA,Spring,PRE
1069,30,4,5,4,4,DA,Spring,PRE
1069,33,5,4,4,4,DA,Spring,PRE
1069,40,5,3,3,4,DA,Spring,PRE
1069,49,4,4,4,4,DA,Spring,PRE
1069,59,4,5,4,4,DA,Spring,PRE
1069,70,4,4,4,4,DA,Spring,PRE
1069,25,2,1,2,2,DA,Spring,PRE
1069,47,1,2,2,2,DA,Spring,PRE
1069,69,2,2,2,2,DA,Spring,PRE
1239,25,5,5,4,3,DA,Spring,PRE
1239,49,5,5,5,3,DA,Spring,PRE
1239,65,5,5,5,3,DA,Spring,PRE
1239,39,1,1,1,1,DA,Spring,PRE
1239,48,1,1,1,1,DA,Spring,PRE
1239,53,1,1,1,1,DA,Spring,PRE
1035,40,4,4,3,4,DA,Spring,PRE
1035,57,5,5,4,4,DA,Spring,PRE
1035,69,4,5,4,4,DA,Spring,PRE
1035,24,3,2,2,3,DA,Spring,PRE
1035,37,2,3,3,3,DA,Spring,PRE
1035,64,2,1,2,2,DA,Spring,PRE
1035,21,4,4,4,3,DA,Spring,PRE
1035,63,3,4,3,3,DA,Spring,PRE
1035,70,4,5,4,3,DA,Spring,PRE
1035,30,2,1,2,1,DA,Spring,PRE
1035,31,2,1,1,2,DA,Spring,PRE
1035,44,2,2,2,1,DA,Spring,PRE
1330,21,5,3,5,5,DA,Spring,PRE
1330,33,5,4,4,4,DA,Spring,PRE
1330,35,5,3,5,5,DA,Spring,PRE
1330,49,5,3,5,5,DA,Spring,PRE
1330,50,5,3,4,4,DA,Spring,PRE
1330,56,5,4,5,5,DA,Spring,PRE
1330,69,5,5,5,4,DA,Spring,PRE
1330,70,5,4,5,5,DA,Spring,PRE
1330,24,3,2,3,3,DA,Spring,PRE
1330,28,3,3,2,3,DA,Spring,PRE
1330,44,3,3,3,2,DA,Spring,PRE
1330,54,3,2,2,2,DA,Spring,PRE
1158,21,5,5,5,5,DA,Spring,PRE
1158,27,5,5,5,5,DA,Spring,PRE
1158,34,5,5,5,5,DA,Spring,PRE
1158,23,3,3,3,3,DA,Spring,PRE
1158,29,3,3,3,3,DA,Spring,PRE
1158,38,3,3,3,3,DA,Spring,PRE
1021,36,5,5,4,4,DA,Spring,PRE
1021,39,4,4,4,4,DA,Spring,PRE
1021,70,5,4,4,4,DA,Spring,PRE
1346,32,4,5,4,4,DA,Spring,PRE
1346,40,4,4,4,4,DA,Spring,PRE
1346,49,4,4,4,4,DA,Spring,PRE
1346,30,3,2,3,3,DA,Spring,PRE
1346,38,2,2,3,3,DA,Spring,PRE
1346,64,2,2,3,3,DA,Spring,PRE
1332,30,5,4,4,4,DA,Spring,PRE
1332,32,4,4,3,3,DA,Spring,PRE
1332,49,5,5,4,4,DA,Spring,PRE
1332,58,5,5,4,4,DA,Spring,PRE
1332,60,4,4,5,4,DA,Spring,PRE
1332,62,5,5,5,3,DA,Spring,PRE
1332,64,5,5,5,4,DA,Spring,PRE
1332,38,2,3,2,3,DA,Spring,PRE
1332,68,1,2,2,2,DA,Spring,PRE
1332,69,3,2,1,1,DA,Spring,PRE
1051,30,5,5,4,5,DA,Spring,PRE
1051,32,5,5,5,4,DA,Spring,PRE
1051,36,4,4,4,4,DA,Spring,PRE
1051,49,5,5,5,5,DA,Spring,PRE
1051,52,4,4,4,5,DA,Spring,PRE
1051,23,2,1,2,1,DA,Spring,PRE
1051,27,2,2,2,2,DA,Spring,PRE
1051,39,1,2,1,1,DA,Spring,PRE
1051,67,1,1,1,1,DA,Spring,PRE
1051,68,1,1,2,2,DA,Spring,PRE
1468,21,4,4,4,4,DA,Spring,PRE
1468,31,5,5,5,4,DA,Spring,PRE
1468,62,5,5,5,4,DA,Spring,PRE
1468,23,1,1,3,2,DA,Spring,PRE
1468,57,2,2,3,2,DA,Spring,PRE
1468,64,2,1,3,2,DA,Spring,PRE
1248,23,5,5,5,4,DA,Spring,PRE
1248,32,5,5,5,4,DA,Spring,PRE
1248,40,5,5,5,4,DA,Spring,PRE
1248,43,5,5,5,4,DA,Spring,PRE
1248,60,5,5,5,4,DA,Spring,PRE
1248,28,2,1,2,1,DA,Spring,PRE
1248,30,2,1,2,1,DA,Spring,PRE
1248,35,2,1,2,1,DA,Spring,PRE
1030,21,3,3,3,3,DA,Spring,PRE
1030,25,4,4,4,4,DA,Spring,PRE
1030,41,5,5,5,3,DA,Spring,PRE
1030,22,1,1,1,1,DA,Spring,PRE
1030,33,1,1,1,1,DA,Spring,PRE
1030,40,1,1,1,1,DA,Spring,PRE
1232,30,5,5,5,4,DA,Spring,PRE
1232,33,4,5,4,3,DA,Spring,PRE
1232,40,5,5,5,3,DA,Spring,PRE
1232,54,4,4,4,4,DA,Spring,PRE
1232,69,4,4,4,3,DA,Spring,PRE
1232,38,2,3,2,3,DA,Spring,PRE
1232,49,1,3,1,2,DA,Spring,PRE
1232,58,1,3,1,2,DA,Spring,PRE
1407,26,4,5,4,4,DA,Spring,PRE
1407,32,5,5,4,4,DA,Spring,PRE
1407,37,4,4,3,3,DA,Spring,PRE
1407,64,5,5,4,4,DA,Spring,PRE
1407,24,1,1,2,3,DA,Spring,PRE
1407,35,1,1,1,2,DA,Spring,PRE
1407,36,2,1,2,2,DA,Spring,PRE
1124,40,3,4,5,3,DA,Spring,PRE
1124,42,1,2,2,2,DA,Spring,PRE
1124,59,3,2,3,2,DA,Spring,PRE
1124,68,1,2,2,2,DA,Spring,PRE
1124,21,4,5,4,5,DA,Spring,PRE
1124,30,5,3,3,4,DA,Spring,PRE
1124,43,3,3,3,3,DA,Spring,PRE
1124,23,3,1,1,3,DA,Spring,PRE
1124,32,1,1,2,3,DA,Spring,PRE
1124,35,1,1,1,1,DA,Spring,PRE
1147,32,4,4,4,4,DA,Spring,PRE
1147,39,5,5,5,4,DA,Spring,PRE
1147,48,4,4,4,4,DA,Spring,PRE
1147,65,4,4,5,4,DA,Spring,PRE
1147,66,5,5,4,4,DA,Spring,PRE
1147,22,1,1,1,1,DA,Spring,PRE
1147,24,1,1,1,1,DA,Spring,PRE
1147,25,1,1,1,1,DA,Spring,PRE
1358,23,4,4,3,2,DA,Fall,PRE
1358,25,3,2,4,3,DA,Fall,PRE
1358,57,5,4,3,3,DA,Fall,PRE
1358,21,2,2,4,4,DA,Fall,PRE
1358,22,1,2,3,3,DA,Fall,PRE
1358,27,1,2,3,3,DA,Fall,PRE
1135,30,4,4,4,4,DA,Fall,PRE
1135,57,4,3,3,3,DA,Fall,PRE
1135,60,4,3,3,4,DA,Fall,PRE
1135,34,1,1,2,3,DA,Fall,PRE
1135,35,1,2,1,2,DA,Fall,PRE
1135,45,1,1,2,2,DA,Fall,PRE
1418,26,5,4,5,4,DA,Fall,PRE
1418,46,4,5,4,4,DA,Fall,PRE
1418,62,4,4,5,3,DA,Fall,PRE
1418,34,1,3,3,4,DA,Fall,PRE
1418,37,2,4,4,4,DA,Fall,PRE
1418,42,3,4,4,4,DA,Fall,PRE
1083,26,5,5,5,3,DA,Fall,PRE
1083,32,5,4,4,4,DA,Fall,PRE
1083,44,4,3,4,4,DA,Fall,PRE
1083,47,5,5,5,3,DA,Fall,PRE
1083,57,4,3,3,3,DA,Fall,PRE
1083,63,5,5,5,4,DA,Fall,PRE
1083,21,2,2,2,5,DA,Fall,PRE
1083,30,1,2,2,5,DA,Fall,PRE
1083,40,2,2,2,5,DA,Fall,PRE
1063,21,5,4,5,3,DA,Fall,PRE
1063,49,4,3,3,4,DA,Fall,PRE
1063,56,4,5,4,3,DA,Fall,PRE
1063,29,2,4,4,2,DA,Fall,PRE
1063,52,2,3,4,2,DA,Fall,PRE
1063,57,2,4,4,2,DA,Fall,PRE
1010,33,4,4,3,5,DA,Fall,PRE
1010,65,4,4,4,5,DA,Fall,PRE
1010,70,5,5,5,3,DA,Fall,PRE
1010,24,1,2,2,1,DA,Fall,PRE
1010,39,3,4,4,1,DA,Fall,PRE
1010,45,2,4,3,1,DA,Fall,PRE
1088,24,5,4,5,3,DA,Fall,PRE
1088,25,5,5,5,3,DA,Fall,PRE
1088,36,5,5,5,3,DA,Fall,PRE
1088,49,5,5,5,3,DA,Fall,PRE
1088,29,1,3,3,2,DA,Fall,PRE
1088,34,2,3,3,2,DA,Fall,PRE
1088,35,2,3,3,2,DA,Fall,PRE
1401,25,4,4,4,4,DA,Fall,PRE
1401,44,4,3,3,4,DA,Fall,PRE
1401,49,4,4,4,4,DA,Fall,PRE
1401,69,4,4,4,4,DA,Fall,PRE
1401,27,2,3,3,3,DA,Fall,PRE
1401,29,3,3,4,4,DA,Fall,PRE
1401,36,2,5,5,4,DA,Fall,PRE
1401,21,5,4,4,3,DA,Fall,PRE
1401,22,4,4,5,4,DA,Fall,PRE
1401,23,5,5,5,4,DA,Fall,PRE
1401,24,5,5,4,4,DA,Fall,PRE
1401,31,2,3,3,3,DA,Fall,PRE
1401,32,2,2,3,2,DA,Fall,PRE
1401,33,2,3,2,4,DA,Fall,PRE
1401,34,2,3,3,3,DA,Fall,PRE
1279,36,5,4,4,5,DA,Spring,PRE
1279,40,4,3,3,4,DA,Spring,PRE
1279,42,5,3,4,4,DA,Spring,PRE
1279,33,1,2,2,1,DA,Spring,PRE
1279,34,2,2,3,2,DA,Spring,PRE
1279,35,1,1,2,1,DA,Spring,PRE
1082,41,5,4,4,4,DA,Fall,PRE
1082,49,3,3,3,5,DA,Fall,PRE
1082,66,4,4,5,4,DA,Fall,PRE
1082,45,1,2,1,3,DA,Fall,PRE
1082,53,1,1,1,3,DA,Fall,PRE
1082,62,2,2,1,3,DA,Fall,PRE
1001,21,4,4,5,4,DA,Spring,PRE
1001,33,4,3,4,3,DA,Spring,PRE
1001,51,4,3,4,4,DA,Spring,PRE
1001,54,3,3,3,4,DA,Spring,PRE
1001,58,5,5,5,4,DA,Spring,PRE
1001,23,3,4,4,4,DA,Spring,PRE
1001,34,2,3,3,3,DA,Spring,PRE
1001,37,2,4,5,5,DA,Spring,PRE
1001,38,3,4,3,5,DA,Spring,PRE
1001,43,2,5,5,3,DA,Spring,PRE
1451,25,4,4,3,3,DA,Spring,PRE
1451,28,5,4,4,4,DA,Spring,PRE
1451,36,4,3,3,4,DA,Spring,PRE
1451,40,5,5,5,3,DA,Spring,PRE
1451,49,4,4,3,4,DA,Spring,PRE
1451,58,5,4,5,4,DA,Spring,PRE
1451,22,3,3,4,3,DA,Spring,PRE
1451,29,2,4,3,4,DA,Spring,PRE
1451,39,2,5,4,3,DA,Spring,PRE
1451,41,2,4,4,3,DA,Spring,PRE
1004,26,5,5,4,3,DA,Fall,PRE
1004,46,4,3,3,3,DA,Fall,PRE
1004,47,4,3,3,3,DA,Fall,PRE
1004,49,5,5,5,3,DA,Fall,PRE
1004,50,5,5,5,4,DA,Fall,PRE
1004,65,5,5,5,4,DA,Fall,PRE
1004,22,2,2,3,3,DA,Fall,PRE
1004,23,2,2,3,3,DA,Fall,PRE
1004,25,2,2,2,3,DA,Fall,PRE
1004,28,2,2,2,2,DA,Fall,PRE
1004,32,3,2,3,2,DA,Fall,PRE
1004,39,2,2,2,2,DA,Fall,PRE
1004,40,3,2,3,3,DA,Fall,PRE
1242,40,5,4,4,5,DA,Fall,PRE
1242,49,5,4,4,5,DA,Fall,PRE
1242,56,5,4,4,5,DA,Fall,PRE
1242,29,2,3,3,4,DA,Fall,PRE
1242,31,2,2,2,4,DA,Fall,PRE
1242,51,2,3,3,4,DA,Fall,PRE
1454,31,5,5,4,3,DA,Fall,PRE
1454,60,5,5,5,5,DA,Fall,PRE
1454,66,5,5,5,4,DA,Fall,PRE
1454,30,3,3,3,2,DA,Fall,PRE
1454,36,3,3,3,2,DA,Fall,PRE
1454,47,3,3,3,2,DA,Fall,PRE
1404,21,4,4,4,3,DA,Fall,PRE
1404,25,5,4,4,3,DA,Fall,PRE
1404,28,4,4,4,3,DA,Fall,PRE
1404,36,2,2,2,2,DA,Fall,PRE
1404,46,2,3,2,3,DA,Fall,PRE
1404,64,2,3,2,3,DA,Fall,PRE
1335,21,4,5,5,3,DA,Spring,PRE
1335,32,5,5,5,3,DA,Spring,PRE
1335,43,4,5,5,3,DA,Spring,PRE
1335,38,3,5,5,3,DA,Spring,PRE
1335,63,3,5,5,3,DA,Spring,PRE
1335,69,3,5,5,3,DA,Spring,PRE
1287,21,4,4,4,2,DA,Fall,PRE
1287,22,5,5,2,2,DA,Fall,PRE
1287,27,5,3,2,2,DA,Fall,PRE
1287,34,5,4,4,4,DA,Fall,PRE
1287,38,4,5,3,3,DA,Fall,PRE
1287,44,5,5,1,1,DA,Fall,PRE
1287,45,4,4,4,4,DA,Fall,PRE
1287,47,4,3,1,2,DA,Fall,PRE
1287,49,5,4,4,2,DA,Fall,PRE
1287,50,5,4,1,2,DA,Fall,PRE
1287,56,4,4,2,2,DA,Fall,PRE
1287,58,5,4,4,2,DA,Fall,PRE
1287,59,5,4,4,2,DA,Fall,PRE
1287,60,5,4,4,2,DA,Fall,PRE
1287,67,5,4,4,3,DA,Fall,PRE
1287,69,4,3,2,3,DA,Fall,PRE
1287,70,4,2,4,4,DA,Fall,PRE
1287,35,1,1,1,3,DA,Fall,PRE
1287,64,1,1,1,2,DA,Fall,PRE
1287,68,2,2,1,3,DA,Fall,PRE
1095,21,5,5,4,3,DA,Fall,PRE
1095,26,4,5,4,3,DA,Fall,PRE
1095,35,4,5,4,3,DA,Fall,PRE
1095,49,5,5,4,3,DA,Fall,PRE
1095,50,5,5,4,3,DA,Fall,PRE
1095,65,4,5,4,3,DA,Fall,PRE
1095,70,5,5,4,3,DA,Fall,PRE
1095,22,1,2,1,1,DA,Fall,PRE
1095,48,1,1,1,1,DA,Fall,PRE
1095,67,1,1,1,1,DA,Fall,PRE
1107,32,3,3,4,3,DA,Fall,PRE
1107,35,4,4,3,3,DA,Fall,PRE
1107,49,4,4,3,4,DA,Fall,PRE
1107,65,5,5,5,3,DA,Fall,PRE
1107,22,1,1,1,3,DA,Fall,PRE
1107,27,1,1,1,4,DA,Fall,PRE
1107,38,2,2,2,2,DA,Fall,PRE
1457,21,5,5,4,5,DA,Fall,PRE
1457,25,5,5,4,5,DA,Fall,PRE
1457,30,5,5,4,4,DA,Fall,PRE
1457,32,5,5,3,4,DA,Fall,PRE
1457,33,5,5,2,5,DA,Fall,PRE
1457,34,4,5,3,5,DA,Fall,PRE
1457,35,5,4,3,5,DA,Fall,PRE
1457,40,5,4,2,5,DA,Fall,PRE
1457,41,5,5,4,4,DA,Fall,PRE
1457,49,5,5,4,5,DA,Fall,PRE
1457,50,5,5,4,5,DA,Fall,PRE
1457,54,5,5,4,4,DA,Fall,PRE
1457,56,5,5,4,5,DA,Fall,PRE
1457,57,5,5,4,5,DA,Fall,PRE
1457,58,4,5,4,5,DA,Fall,PRE
1457,59,5,5,4,5,DA,Fall,PRE
1457,65,5,5,4,5,DA,Fall,PRE
1457,67,5,5,4,5,DA,Fall,PRE
1457,69,5,5,4,5,DA,Fall,PRE
1457,31,1,2,1,1,DA,Fall,PRE
1457,36,1,2,1,2,DA,Fall,PRE
1457,37,1,1,3,1,DA,Fall,PRE
1304,58,5,4,3,2,DA,Fall,PRE
1304,27,2,3,3,2,DA,Fall,PRE
1304,35,2,3,3,2,DA,Fall,PRE
1304,51,4,4,4,3,DA,Fall,PRE
1304,61,4,4,4,3,DA,Fall,PRE
1304,68,4,4,4,3,DA,Fall,PRE
1304,21,2,3,2,3,DA,Fall,PRE
1304,26,2,3,3,3,DA,Fall,PRE
1304,34,2,3,2,3,DA,Fall,PRE
1249,21,5,4,5,4,DA,Fall,PRE
1249,25,5,4,4,5,DA,Fall,PRE
1249,26,4,5,4,4,DA,Fall,PRE
1249,29,5,5,4,5,DA,Fall,PRE
1249,30,4,5,4,5,DA,Fall,PRE
1249,38,5,5,5,5,DA,Fall,PRE
1249,39,5,5,4,4,DA,Fall,PRE
1249,46,5,4,4,4,DA,Fall,PRE
1249,55,4,5,4,4,DA,Fall,PRE
1249,56,5,4,4,5,DA,Fall,PRE
1249,62,5,5,4,4,DA,Fall,PRE
1249,63,5,5,5,4,DA,Fall,PRE
1249,65,5,4,4,5,DA,Fall,PRE
1249,69,5,5,5,5,DA,Fall,PRE
1249,48,3,5,4,4,DA,Fall,PRE
1249,49,3,5,4,4,DA,Fall,PRE
1249,52,2,4,5,4,DA,Fall,PRE
1249,53,2,5,4,3,DA,Fall,PRE
1068,26,5,4,5,4,DA,Spring,PRE
1068,40,5,5,5,4,DA,Spring,PRE
1068,41,5,4,3,4,DA,Spring,PRE
1068,44,5,4,4,4,DA,Spring,PRE
1068,52,5,5,5,5,DA,Spring,PRE
1068,57,5,5,4,4,DA,Spring,PRE
1068,27,2,2,3,2,DA,Spring,PRE
1068,55,2,4,4,3,DA,Spring,PRE
1068,56,1,3,2,2,DA,Spring,PRE
1068,68,3,5,5,4,DA,Spring,PRE
1258,21,4,3,2,3,DA,Fall,PRE
1258,25,5,2,3,2,DA,Fall,PRE
1258,26,5,3,3,3,DA,Fall,PRE
1258,30,4,3,2,3,DA,Fall,PRE
1258,33,4,4,3,3,DA,Fall,PRE
1258,35,4,3,4,2,DA,Fall,PRE
1258,40,5,4,3,3,DA,Fall,PRE
1258,41,5,3,3,3,DA,Fall,PRE
1258,42,4,3,4,3,DA,Fall,PRE
1258,60,4,4,3,4,DA,Fall,PRE
1258,69,4,3,3,3,DA,Fall,PRE
1258,36,2,3,2,3,DA,Fall,PRE
1258,52,3,3,3,3,DA,Fall,PRE
1258,53,2,3,3,2,DA,Fall,PRE
1440,21,4,4,4,3,DA,Fall,PRE
1440,29,3,4,4,3,DA,Fall,PRE
1440,30,4,3,3,3,DA,Fall,PRE
1440,38,5,5,5,3,DA,Fall,PRE
1440,39,3,3,3,3,DA,Fall,PRE
1440,42,4,4,4,3,DA,Fall,PRE
1440,32,2,3,2,1,DA,Fall,PRE
1440,36,2,3,2,2,DA,Fall,PRE
1440,40,2,3,2,2,DA,Fall,PRE
1236,33,5,4,4,3,DA,Fall,PRE
1236,46,5,5,4,3,DA,Fall,PRE
1236,62,5,4,4,3,DA,Fall,PRE
1236,29,2,3,3,3,DA,Fall,PRE
1236,40,1,3,3,3,DA,Fall,PRE
1236,53,2,3,3,3,DA,Fall,PRE
1379,35,3,3,3,3,DA,Fall,PRE
1379,37,4,3,3,3,DA,Fall,PRE
1379,48,4,4,3,3,DA,Fall,PRE
1379,49,5,4,4,3,DA,Fall,PRE
1379,57,3,1,1,3,DA,Fall,PRE
1379,60,4,3,3,3,DA,Fall,PRE
1379,67,3,3,2,3,DA,Fall,PRE
1379,22,2,4,4,3,DA,Fall,PRE
1379,56,2,3,3,3,DA,Fall,PRE
1379,62,2,3,3,3,DA,Fall,PRE
1105,57,3,5,2,2,DA,Fall,PRE
1105,59,5,4,4,4,DA,Fall,PRE
1105,70,5,5,4,4,DA,Fall,PRE
1105,51,2,1,3,2,DA,Fall,PRE
1105,58,2,1,3,2,DA,Fall,PRE
1105,61,2,1,3,2,DA,Fall,PRE
1395,40,5,3,4,3,DA,Fall,PRE
1395,49,5,3,4,3,DA,Fall,PRE
1395,65,5,3,4,3,DA,Fall,PRE
1395,55,1,2,3,3,DA,Fall,PRE
1395,66,1,2,3,3,DA,Fall,PRE
1395,70,1,2,3,3,DA,Fall,PRE
1395,22,5,3,4,3,DA,Fall,PRE
1395,30,5,4,4,3,DA,Fall,PRE
1395,36,4,3,3,3,DA,Fall,PRE
1395,38,4,3,3,3,DA,Fall,PRE
1395,24,2,2,2,2,DA,Fall,PRE
1395,28,2,2,2,2,DA,Fall,PRE
1395,32,2,2,2,2,DA,Fall,PRE
1422,21,5,5,4,2,DA,Fall,PRE
1422,22,4,3,4,3,DA,Fall,PRE
1422,25,5,4,5,4,DA,Fall,PRE
1422,26,5,4,3,2,DA,Fall,PRE
1422,33,3,3,4,4,DA,Fall,PRE
1422,35,3,4,4,4,DA,Fall,PRE
1422,38,5,5,4,2,DA,Fall,PRE
1422,40,3,3,5,3,DA,Fall,PRE
1422,47,5,5,3,2,DA,Fall,PRE
1422,59,3,3,4,4,DA,Fall,PRE
1422,63,4,5,5,2,DA,Fall,PRE
1422,24,1,1,3,4,DA,Fall,PRE
1422,28,2,2,4,3,DA,Fall,PRE
1422,30,1,1,4,4,DA,Fall,PRE
1422,51,3,1,4,2,DA,Fall,PRE
1422,62,2,2,4,2,DA,Fall,PRE
1374,21,5,5,5,4,DA,Fall,PRE
1374,30,4,5,5,4,DA,Fall,PRE
1374,38,5,5,3,3,DA,Fall,PRE
1374,39,3,4,5,5,DA,Fall,PRE
1374,42,4,4,4,3,DA,Fall,PRE
1374,64,5,5,4,4,DA,Fall,PRE
1374,29,3,4,5,5,DA,Fall,PRE
1374,36,2,4,4,4,DA,Fall,PRE
1374,63,3,4,4,3,DA,Fall,PRE
1259,57,5,3,5,4,DA,Fall,PRE
1259,63,5,4,5,5,DA,Fall,PRE
1259,67,5,5,5,5,DA,Fall,PRE
1259,21,2,3,3,5,DA,Fall,PRE
1259,24,2,2,3,5,DA,Fall,PRE
1259,70,2,2,3,5,DA,Fall,PRE
1452,26,5,4,4,4,DA,Fall,PRE
1452,30,4,4,4,4,DA,Fall,PRE
1452,31,4,4,4,4,DA,Fall,PRE
1452,23,1,2,3,2,DA,Fall,PRE
1452,49,1,2,3,2,DA,Fall,PRE
1452,51,1,2,3,2,DA,Fall,PRE
1203,21,5,5,3,2,DA,Fall,PRE
1203,25,4,3,4,2,DA,Fall,PRE
1203,34,5,4,3,2,DA,Fall,PRE
1203,41,5,5,4,2,DA,Fall,PRE
1203,52,4,4,4,3,DA,Fall,PRE
1203,55,5,5,5,3,DA,Fall,PRE
1203,68,5,5,5,3,DA,Fall,PRE
1203,70,5,4,4,2,DA,Fall,PRE
1203,22,1,2,2,3,DA,Fall,PRE
1203,23,2,2,2,2,DA,Fall,PRE
